Date,HomeTeam,AwayTeam,FTHG,FTAG
12/10/2025,Eibar,Castellón,0,0
12/10/2025,Malaga,Deportivo La Coruna,3,0
12/10/2025,Sporting Gijon,Racing Santander,2,1
13/10/2025,Cordoba,Cultural Leonesa,1,0
17/10/2025,FC Andorra,Granada CF,0,0
18/10/2025,AD Ceuta FC,Mirandes,2,0
18/10/2025,Zaragoza,Cultural Leonesa,0,5
19/10/2025,Castellón,Albacete,0,1
19/10/2025,Cordoba,Almeria,1,1
19/10/2025,Las Palmas,Eibar,3,1
19/10/2025,Leganes,Malaga,2,0
19/10/2025,Racing Santander,Deportivo La Coruna,2,1
19/10/2025,Valladolid,Sporting Gijon,2,3
20/10/2025,Cadiz,Burgos,1,3
24/10/2025,Huesca,Las Palmas,1,1
25/10/2025,Albacete,Cordoba,1,3
25/10/2025,Burgos,Real Sociedad II,1,0
25/10/2025,Cultural Leonesa,AD Ceuta FC,0,1
25/10/2025,Eibar,Leganes,0,0
25/10/2025,Granada CF,Cadiz,0,0
25/10/2025,Mirandes,Racing Santander,1,3
26/10/2025,Almeria,Castellón,1,0
26/10/2025,Deportivo La Coruna,Valladolid,1,1
26/10/2025,Malaga,FC Andorra,4,1
26/10/2025,Sporting Gijon,Zaragoza,1,0
31/10/2025,Racing Santander,Real Sociedad II,1,0
01/11/2025,Albacete,Huesca,2,1
01/11/2025,Almeria,Eibar,3,1
