Date,HomeTeam,AwayTeam,FTHG,FTAG
24/04/2025,Leganes,Girona,1,1
24/04/2025,Osasuna,Sevilla,1,0
24/04/2025,Ath Madrid,Vallecano,3,0
24/04/2025,Betis,Valladolid,5,1
27/04/2025,Villarreal,Espanol,1,0
02/05/2025,Vallecano,Getafe,1,0
03/05/2025,Alaves,Ath Madrid,0,0
03/05/2025,Villarreal,Osasuna,4,2
03/05/2025,Las Palmas,Valencia,2,3
03/05/2025,Valladolid,Barcelona,1,2
04/05/2025,Real Madrid,Celta,3,2
04/05/2025,Sevilla,Leganes,2,2
04/05/2025,Espanol,Betis,1,2
04/05/2025,Sociedad,Ath Bilbao,0,0
05/05/2025,Girona,Mallorca,1,0
09/05/2025,Las Palmas,Vallecano,0,1
10/05/2025,Valencia,Getafe,3,0
10/05/2025,Celta,Sevilla,3,2
10/05/2025,Girona,Villarreal,0,1
10/05/2025,Mallorca,Valladolid,2,1
10/05/2025,Ath Madrid,Sociedad,4,0
11/05/2025,Leganes,Espanol,3,2
11/05/2025,Barcelona,Real Madrid,4,3
11/05/2025,Ath Bilbao,Alaves,1,0
11/05/2025,Betis,Osasuna,1,1
13/05/2025,Valladolid,Girona,0,1
13/05/2025,Sociedad,Celta,0,1
13/05/2025,Sevilla,Las Palmas,1,0
14/05/2025,Alaves,Valencia,1,0
14/05/2025,Villarreal,Leganes,3,0
14/05/2025,Real Madrid,Mallorca,2,1
15/05/2025,Vallecano,Betis,2,2
15/05/2025,Osasuna,Ath Madrid,2,0
15/05/2025,Espanol,Barcelona,0,2
15/05/2025,Getafe,Ath Bilbao,0,2
18/05/2025,Ath Madrid,Betis,4,1
18/05/2025,Barcelona,Villarreal,2,3
18/05/2025,Celta,Vallecano,1,2
18/05/2025,Las Palmas,Leganes,0,1
18/05/2025,Mallorca,Getafe,1,2
18/05/2025,Osasuna,Espanol,2,0
18/05/2025,Sevilla,Real Madrid,0,2
18/05/2025,Sociedad,Girona,3,2
18/05/2025,Valencia,Ath Bilbao,0,1
18/05/2025,Valladolid,Alaves,0,1
23/05/2025,Betis,Valencia,1,1
24/05/2025,Real Madrid,Sociedad,2,0
24/05/2025,Espanol,Las Palmas,2,0
24/05/2025,Leganes,Valladolid,3,0
24/05/2025,Alaves,Osasuna,1,1
24/05/2025,Getafe,Celta,1,2
24/05/2025,Vallecano,Mallorca,0,0
25/05/2025,Girona,Ath Madrid,0,4
25/05/2025,Villarreal,Sevilla,4,2
25/05/2025,Ath Bilbao,Barcelona,0,3
15/08/2025,Girona,Vallecano,1,3
15/08/2025,Villarreal,Oviedo,2,0
16/08/2025,Mallorca,Barcelona,0,3
16/08/2025,Alaves,Levante,2,1
16/08/2025,Valencia,Sociedad,1,1
17/08/2025,Celta,Getafe,0,2
17/08/2025,Ath Bilbao,Sevilla,3,2
17/08/2025,Espanol,Ath Madrid,2,1
18/08/2025,Elche,Betis,1,1
19/08/2025,Real Madrid,Osasuna,1,0
22/08/2025,Betis,Alaves,1,0
23/08/2025,Mallorca,Celta,1,1
23/08/2025,Ath Madrid,Elche,1,1
23/08/2025,Levante,Barcelona,2,3
24/08/2025,Osasuna,Valencia,1,0
24/08/2025,Sociedad,Espanol,2,2
24/08/2025,Villarreal,Girona,5,0
24/08/2025,Oviedo,Real Madrid,0,3
25/08/2025,Ath Bilbao,Vallecano,1,0
25/08/2025,Sevilla,Getafe,1,2
27/08/2025,Celta,Betis,1,1
29/08/2025,Elche,Levante,2,0
29/08/2025,Valencia,Getafe,3,0
30/08/2025,Alaves,Ath Madrid,1,1
30/08/2025,Oviedo,Sociedad,1,0
30/08/2025,Girona,Sevilla,0,2
30/08/2025,Real Madrid,Mallorca,2,1
31/08/2025,Celta,Villarreal,1,1
31/08/2025,Betis,Ath Bilbao,1,2
31/08/2025,Espanol,Osasuna,1,0
31/08/2025,Vallecano,Barcelona,1,1
12/09/2025,Sevilla,Elche,2,2
13/09/2025,Getafe,Oviedo,2,0
13/09/2025,Sociedad,Real Madrid,1,2
13/09/2025,Ath Bilbao,Alaves,0,1
13/09/2025,Ath Madrid,Villarreal,2,0
14/09/2025,Celta,Girona,1,1
14/09/2025,Levante,Betis,2,2
14/09/2025,Osasuna,Vallecano,2,0
14/09/2025,Barcelona,Valencia,6,0
15/09/2025,Espanol,Mallorca,3,2
19/09/2025,Betis,Sociedad,3,1
20/09/2025,Girona,Levante,0,4
20/09/2025,Real Madrid,Espanol,2,0
20/09/2025,Alaves,Sevilla,1,2
20/09/2025,Villarreal,Osasuna,2,1
20/09/2025,Valencia,Ath Bilbao,2,0
21/09/2025,Vallecano,Celta,1,1
21/09/2025,Mallorca,Ath Madrid,1,1
21/09/2025,Elche,Oviedo,1,0
21/09/2025,Barcelona,Getafe,3,0
23/09/2025,Ath Bilbao,Girona,1,1
23/09/2025,Espanol,Valencia,2,2
23/09/2025,Levante,Real Madrid,1,4
23/09/2025,Sevilla,Villarreal,1,2
24/09/2025,Getafe,Alaves,1,1
24/09/2025,Ath Madrid,Vallecano,3,2
24/09/2025,Sociedad,Mallorca,1,0
25/09/2025,Osasuna,Elche,1,1
25/09/2025,Oviedo,Barcelona,1,3
26/09/2025,Girona,Espanol,0,0
