Date,HomeTeam,AwayTeam,FTHG,FTAG
10/05/2025,Holstein Kiel,Freiburg,1,2
10/05/2025,Union Berlin,Heidenheim,0,3
10/05/2025,Werder Bremen,RB Leipzig,0,0
10/05/2025,Bayern Munich,M'gladbach,2,0
11/05/2025,Leverkusen,Dortmund,2,4
11/05/2025,Ein Frankfurt,St Pauli,2,2
11/05/2025,Stuttgart,Augsburg,4,0
17/05/2025,Augsburg,Union Berlin,1,2
17/05/2025,Dortmund,Holstein Kiel,3,0
17/05/2025,Freiburg,Ein Frankfurt,1,3
17/05/2025,Heidenheim,Werder Bremen,1,4
17/05/2025,Hoffenheim,Bayern Munich,0,4
17/05/2025,Mainz,Leverkusen,2,2
17/05/2025,M'gladbach,Wolfsburg,0,1
17/05/2025,RB Leipzig,Stuttgart,2,3
17/05/2025,St Pauli,Bochum,0,2
22/08/2025,Bayern Munich,RB Leipzig,6,0
23/08/2025,Ein Frankfurt,Werder Bremen,4,1
23/08/2025,Freiburg,Augsburg,1,3
23/08/2025,Heidenheim,Wolfsburg,1,3
23/08/2025,Leverkusen,Hoffenheim,1,2
23/08/2025,Union Berlin,Stuttgart,2,1
23/08/2025,St Pauli,Dortmund,3,3
24/08/2025,Mainz,FC Koln,0,1
24/08/2025,M'gladbach,Hamburg,0,0
29/08/2025,Hamburg,St Pauli,0,2
30/08/2025,Hoffenheim,Ein Frankfurt,1,3
30/08/2025,RB Leipzig,Heidenheim,2,0
30/08/2025,Stuttgart,M'gladbach,1,0
30/08/2025,Werder Bremen,Leverkusen,3,3
30/08/2025,Augsburg,Bayern Munich,2,3
31/08/2025,Wolfsburg,Mainz,1,1
31/08/2025,Dortmund,Union Berlin,3,0
31/08/2025,FC Koln,Freiburg,4,1
12/09/2025,Leverkusen,Ein Frankfurt,3,1
13/09/2025,Freiburg,Stuttgart,3,1
13/09/2025,Heidenheim,Dortmund,0,2
13/09/2025,Mainz,RB Leipzig,0,1
13/09/2025,Union Berlin,Hoffenheim,2,4
13/09/2025,Wolfsburg,FC Koln,3,3
13/09/2025,Bayern Munich,Hamburg,5,0
14/09/2025,St Pauli,Augsburg,2,1
14/09/2025,M'gladbach,Werder Bremen,0,4
19/09/2025,Stuttgart,St Pauli,2,0
20/09/2025,Augsburg,Mainz,1,4
20/09/2025,Hamburg,Heidenheim,2,1
20/09/2025,Hoffenheim,Bayern Munich,1,4
20/09/2025,Werder Bremen,Freiburg,0,3
20/09/2025,RB Leipzig,FC Koln,3,1
21/09/2025,Ein Frankfurt,Union Berlin,3,4
21/09/2025,Leverkusen,M'gladbach,1,1
21/09/2025,Dortmund,Wolfsburg,1,0
26/09/2025,Bayern Munich,Werder Bremen,4,0
27/09/2025,Heidenheim,Augsburg,2,1
27/09/2025,Mainz,Dortmund,0,2
27/09/2025,St Pauli,Leverkusen,1,2
27/09/2025,Wolfsburg,RB Leipzig,0,1
27/09/2025,M'gladbach,Ein Frankfurt,4,6
28/09/2025,Freiburg,Hoffenheim,1,1
28/09/2025,FC Koln,Stuttgart,1,2
28/09/2025,Union Berlin,Hamburg,0,0
03/10/2025,Hoffenheim,FC Koln,0,1
04/10/2025,Augsburg,Wolfsburg,3,1
04/10/2025,Dortmund,RB Leipzig,1,1
04/10/2025,Leverkusen,Union Berlin,2,0
