Date,HomeTeam,AwayTeam,FTHG,FTAG
24/01/2026,Como,Torino,6,0
24/01/2026,Fiorentina,Cagliari,1,2
24/01/2026,Lecce,Lazio,0,0
25/01/2026,Sassuolo,Cremonese,1,0
25/01/2026,Atalanta,Parma,4,0
25/01/2026,Genoa,Bologna,3,2
25/01/2026,Juventus,Napoli,3,0
25/01/2026,Roma,Milan,1,1
26/01/2026,Verona,Udinese,1,3
30/01/2026,Lazio,Genoa,3,2
31/01/2026,Pisa,Sassuolo,1,3
31/01/2026,Napoli,Fiorentina,2,1
31/01/2026,Cagliari,Verona,4,0
01/02/2026,Torino,Lecce,1,0
01/02/2026,Como,Atalanta,0,0
01/02/2026,Cremonese,Inter,0,2
01/02/2026,Parma,Juventus,1,4
02/02/2026,Udinese,Roma,1,0
03/02/2026,Bologna,Milan,0,3
06/02/2026,Verona,Pisa,0,0
07/02/2026,Genoa,Napoli,2,3
07/02/2026,Fiorentina,Torino,2,2
08/02/2026,Bologna,Parma,0,1
08/02/2026,Lecce,Udinese,2,1
08/02/2026,Sassuolo,Inter,0,5
08/02/2026,Juventus,Lazio,2,2
09/02/2026,Atalanta,Cremonese,2,1
09/02/2026,Roma,Cagliari,2,0
13/02/2026,Pisa,Milan,1,2
14/02/2026,Como,Fiorentina,1,2
14/02/2026,Lazio,Atalanta,0,2
14/02/2026,Inter,Juventus,3,2
15/02/2026,Udinese,Sassuolo,1,2
15/02/2026,Cremonese,Genoa,0,0
15/02/2026,Parma,Verona,2,1
15/02/2026,Torino,Bologna,1,2
15/02/2026,Napoli,Roma,2,2
16/02/2026,Cagliari,Lecce,0,2
18/02/2026,Milan,Como,1,1
